intra_group_distance,inter_group_variance,complementarity,engagement_balance,demographic_fairness,cluster_coverage,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.809754897024587,1.3901609182357788,0.5523255813953488,0.3816640303733585,0.6013385613845322,0.7364341085271318,0.5174418604651163,0.2703488372093023,0.09302325581395349,0.42185087168404556,55
2.866053521172641,1.255996823310852,0.5697674418604651,0.37942868622231524,0.5795362358031368,0.7596899224806201,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.4290634313192003,56
2.913679373638496,1.1686758995056152,0.5959302325581395,0.37076895195799037,0.5923472147106544,0.7945736434108528,0.5348837209302325,0.2703488372093023,0.046511627906976744,0.4137996423238729,57
2.9252332966190995,1.0591169595718384,0.561046511627907,0.3464296051929754,0.6017103839913467,0.748062015503876,0.5232558139534884,0.2703488372093023,0.023255813953488372,0.4146383120488908,58
2.8313036006009553,1.2905391454696655,0.5755813953488372,0.3311858808648873,0.5925838290968091,0.7674418604651163,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.43812106434939446,59
2.851930538323896,1.3655822277069092,0.5697674418604651,0.380442661635388,0.5870740941049216,0.7596899224806201,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.3930006331434269,60
2.811082656125975,1.3632251024246216,0.561046511627907,0.381689462432562,0.5838967009194159,0.748062015503876,0.5436046511627907,0.2703488372093023,0.046511627906976744,0.3441900551473802,61
2.827726705311515,1.3352998495101929,0.5726744186046512,0.3803517203710535,0.5930570578691184,0.7635658914728682,0.5377906976744186,0.2703488372093023,0.05813953488372093,0.4028969358986391,62
2.9225948892039777,1.1923104524612427,0.5784883720930233,0.3572303566519169,0.5950851811790158,0.7713178294573643,0.5174418604651163,0.2703488372093023,0.046511627906976744,0.36230532120776865,63
2.798553061984892,1.393021583557129,0.561046511627907,0.38317963937524047,0.5922796106003245,0.748062015503876,0.5232558139534884,0.2703488372093023,0.09302325581395349,0.44533362398454907,64
2.8613058537947653,1.282779335975647,0.5872093023255814,0.3913691561238899,0.5870064899945916,0.7829457364341088,0.5406976744186046,0.2703488372093023,0.06976744186046512,0.39383930286844493,65
2.919920088179998,1.1150442361831665,0.563953488372093,0.39342765691588966,0.5954908058409951,0.751937984496124,0.5406976744186046,0.2703488372093023,0.05813953488372093,0.39836811938354194,66
2.844472763127631,1.3212388753890991,0.563953488372093,0.39989645471149565,0.5877163331530557,0.751937984496124,0.5145348837209303,0.2703488372093023,0.05813953488372093,0.41463831204889096,67
2.856591705976112,1.2393347024917603,0.5552325581395349,0.3647279324213705,0.5894402379664683,0.7403100775193797,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.39836811938354205,68
2.9395749675461524,1.0633652210235596,0.5784883720930233,0.36498870944948797,0.5953893996755002,0.7713178294573645,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.41363190837886926,69
2.8918466354460177,1.2248181104660034,0.5843023255813954,0.3859452773923378,0.5785221741481882,0.7790697674418605,0.5465116279069767,0.2703488372093023,0.03488372093023256,0.37857551387311755,70
2.8081050628293034,1.412156581878662,0.5784883720930233,0.42335040362591264,0.5907585181179016,0.7713178294573645,0.5232558139534884,0.2703488372093023,0.03488372093023256,0.3903168900233695,71
2.837564189344555,1.3407543897628784,0.5697674418604651,0.3786423395496676,0.5967752839372633,0.7596899224806201,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.4235282111340815,72
