intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_sex,demographic_fairness_address,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
7.454777960395773,9.946154594421387,0.5894683026584868,0.7832310838445807,0.3969382880615837,0.2099872069977092,0.16172749644726353,0.18585735172248635,0.8696319018404908,0.0,0.0,0.3891484114848125,61
7.529273723537054,9.296052932739258,0.5853783231083844,0.7770961145194274,0.4040513404256743,0.20401923991920873,0.19875945689608995,0.20138934840764933,0.852760736196319,0.0,0.0,0.3694294105841755,62
7.912848627482707,7.517780780792236,0.6155419222903885,0.8159509202453987,0.395725542531701,0.18007411118568445,0.18955463966902047,0.18481437542735246,0.8558282208588958,0.0,0.0,0.3986543227817672,63
7.496402118631822,9.618396759033203,0.58640081799591,0.7770961145194275,0.3697788357816332,0.21449469216444367,0.20438317877748055,0.2094389354709621,0.8696319018404908,0.0,0.0,0.3904890731884569,64
7.559812440462555,9.326982498168945,0.600204498977505,0.7955010224948876,0.3844078866362862,0.21953390618254923,0.17443699761470377,0.19698545189862648,0.8711656441717791,0.0,0.0,0.38549856126613585,65
7.103728292717222,11.643362998962402,0.5736196319018405,0.7607361963190183,0.3982954282826556,0.2137329413507016,0.18743796496734003,0.20058545315902082,0.8634969325153374,0.0,0.0,0.3872037931527516,66
7.551266528213607,9.65353775024414,0.602760736196319,0.7995910020449898,0.4069329488334903,0.18936006629674096,0.19130816325887554,0.19033411477780826,0.8604294478527608,0.0,0.0,0.3958736820622499,67
7.339037686131471,10.674298286437988,0.5904907975460123,0.7832310838445808,0.40261809570854035,0.21015420924436207,0.20708514908889245,0.20861967916662727,0.8558282208588958,0.0,0.0,0.3844268127764368,68
7.642173346188629,8.712427139282227,0.6063394683026585,0.803680981595092,0.3818531198588798,0.21432768991779083,0.17838124407220798,0.19635446699499942,0.8604294478527608,0.0,0.0,0.3807842832441651,69
7.47158285671142,9.672648429870605,0.5925357873210634,0.7852760736196319,0.38495913460441467,0.2104047126143414,0.18064601510582587,0.19552536386008362,0.8542944785276073,0.0,0.0,0.39504498036119834,70
7.423943288065398,10.14633560180664,0.5920245398773006,0.7852760736196318,0.4300473112468539,0.19370054921682248,0.1883864116888969,0.19104348045285968,0.8512269938650306,0.0,0.0,0.3988385600562942,71
7.644573032506847,8.955743789672852,0.59560327198364,0.7893660531697343,0.3795300640918054,0.18219236138025782,0.17122141662018964,0.17670688900022374,0.852760736196319,0.0,0.0,0.42006391419620986,72
7.586064065368703,9.299118041992188,0.6063394683026585,0.803680981595092,0.4061231494300794,0.20155674452752542,0.1771389679261157,0.18934785622682054,0.8588957055214724,0.0,0.0,0.4215739277786912,73
7.427052350914919,10.09032917022705,0.5894683026584867,0.7811860940695297,0.3833014835495618,0.20623123194091272,0.18765538298656734,0.19694330746374003,0.8542944785276073,0.0,0.0,0.3834839083674666,74
7.333313644510993,10.311830520629883,0.5731083844580778,0.7607361963190185,0.38898129119651853,0.22354038460932502,0.19013993527875195,0.20684015994403848,0.8573619631901841,0.0,0.0,0.4005879600842206,75
7.574778656150185,9.236233711242676,0.6007157464212678,0.7975460122699386,0.4001316191262612,0.2147554362382271,0.19941407419311133,0.20708475521566921,0.8542944785276073,0.0,0.0,0.3801471395040458,76
7.3661548568689055,10.51638126373291,0.5874233128834356,0.7791411042944786,0.3881144134210611,0.20717022570511184,0.18904339222525768,0.19810680896518476,0.8573619631901841,0.0,0.0,0.3988053729445914,77
7.659111702633511,9.172554969787598,0.6099182004089979,0.8077709611451944,0.3888900677269084,0.19370054921682248,0.1703470180646015,0.18202378364071198,0.8450920245398773,0.0,0.0,0.4224026294797426,78
7.537313287699499,9.629858016967773,0.6053169734151329,0.801635991820041,0.40719150026877265,0.21279394758650247,0.19700593330623486,0.20489994044636867,0.8588957055214724,0.0,0.0,0.4049413282664224,79
7.368221601935658,10.08633804321289,0.5644171779141104,0.7484662576687117,0.40321860774778046,0.21517294185485927,0.17889249151597078,0.19703271668541503,0.8619631901840491,0.0,0.0,0.3930193464329217,80
7.44911192839089,9.820470809936523,0.5853783231083844,0.7770961145194275,0.40794031414966964,0.20862046691307376,0.18137704380815536,0.19499875536061456,0.8573619631901841,0.0,0.0,0.41108460427465837,81
7.521567783343178,9.416372299194336,0.588957055214724,0.7811860940695297,0.4291272622498174,0.21339893685739583,0.18714413554280454,0.2002715362001002,0.8496932515337423,0.0,0.0,0.38605468941003923,82
7.395194823888088,10.376439094543457,0.5833333333333333,0.7730061349693251,0.39351664350871984,0.21254344421652316,0.18210570927114547,0.1973245767438343,0.8634969325153374,0.0,0.0,0.350266537827442,83
7.737588233176099,8.346471786499023,0.6078732106339468,0.8057259713701433,0.3472537735844291,0.19498378817813153,0.20533162549903738,0.20015770683858447,0.8865030674846626,0.0,0.0,0.3589291060505351,84
7.462235925273685,9.925311088562012,0.5930470347648261,0.7852760736196319,0.4155285099858265,0.20607447039806404,0.19065118272251474,0.1983628265602894,0.8711656441717791,0.0,0.0,0.37504974556021087,85
7.426748209607778,10.689958572387695,0.600204498977505,0.7955010224948876,0.3761542860879076,0.18518658562331225,0.1977369620085644,0.19146177381593832,0.8558282208588958,0.0,0.0,0.3866034968675377,86
7.719829484836819,8.376094818115234,0.5950920245398773,0.7893660531697341,0.3770894540584922,0.19959525587580076,0.1780133664817038,0.1888043111787523,0.8573619631901841,0.0,0.0,0.43147027568391505,87
7.399883491154154,10.430316925048828,0.5904907975460123,0.7832310838445808,0.38131699086429943,0.19745652427361904,0.20489206298190393,0.20117429362776149,0.848159509202454,0.0,0.0,0.3535518178631473,88
7.413361488249708,10.000394821166992,0.5802658486707566,0.7689161554192229,0.42409383319106675,0.21985766997205078,0.18553870828488692,0.20269818912846885,0.8558282208588958,0.0,0.0,0.3895756955479871,89
7.45349169374777,10.095990180969238,0.5991820040899795,0.7934560327198363,0.3617306154469579,0.19933451180201728,0.1883887749282363,0.1938616433651268,0.8619631901840491,0.0,0.0,0.3900949762369852,90
7.461597074930355,9.982758522033691,0.5996932515337423,0.7955010224948876,0.39752758827774315,0.21160445045232404,0.1765536723163842,0.1940790613843541,0.8512269938650306,0.0,0.0,0.4060867716659321,91
7.203784975832047,11.165459632873535,0.5817995910020449,0.770961145194274,0.3853581735804189,0.21859491241835005,0.21132086173159276,0.2149578870749714,0.8634969325153374,0.0,0.0,0.35936737114331735,92
7.6249557120559786,8.778717041015625,0.5950920245398773,0.7893660531697341,0.3931746829047622,0.19608978418898354,0.1562518708978104,0.17617082754339697,0.8634969325153374,0.0,0.0,0.3871264378997382,93
7.570822249007552,9.352816581726074,0.5996932515337423,0.7955010224948876,0.39983892259341525,0.2011289982070891,0.19225897321977178,0.19669398571343044,0.8573619631901841,0.0,0.0,0.3431730367238307,94
