intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_imd_band_ord,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.7385915295623025,1.648141622543335,0.5552325581395349,0.7403100775193798,0.39902680426597703,0.5966738777717685,0.5966738777717685,0.5087209302325582,0.2703488372093023,0.06976744186046512,0.41732205516894844,74
2.878793473669069,1.3233606815338135,0.5726744186046512,0.7635658914728682,0.39246147487723343,0.5801784748512709,0.5801784748512709,0.5203488372093024,0.2703488372093023,0.06976744186046512,0.42721835792416063,75
2.8419113836779952,1.4691309928894043,0.561046511627907,0.748062015503876,0.3877578824540202,0.5872769064359114,0.5872769064359114,0.5348837209302325,0.2703488372093023,0.03488372093023256,0.3705242845129449,76
2.8228034152778405,1.4810744524002075,0.5697674418604651,0.7596899224806201,0.3837344204561934,0.6006625202812331,0.6006625202812331,0.5348837209302325,0.2703488372093023,0.08139534883720931,0.473177458855146,77
2.8782772692791156,1.3868688344955444,0.5813953488372093,0.7751937984496123,0.3554304282513235,0.5906571119524067,0.5906571119524067,0.5377906976744186,0.2703488372093023,0.046511627906976744,0.3930006331434269,78
2.9248135144395233,1.2264460325241089,0.5755813953488372,0.7674418604651164,0.3644144015862365,0.5902176852352621,0.5902176852352621,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.3983681193835421,79
2.8291368314834706,1.466088056564331,0.5784883720930233,0.7713178294573643,0.3702263751159742,0.5870740941049216,0.5870740941049216,0.5290697674418605,0.2703488372093023,0.03488372093023256,0.40474200929367876,80
2.835792264954437,1.3991239070892334,0.5726744186046512,0.7635658914728682,0.37952773740026574,0.5843023255813953,0.5843023255813953,0.5116279069767442,0.2703488372093023,0.09302325581395349,0.4668035689450095,81
2.907023127165463,1.2900148630142212,0.563953488372093,0.7519379844961239,0.38849383743041344,0.5859248242293131,0.5859248242293131,0.5348837209302325,0.2703488372093023,0.06976744186046512,0.42185087168404556,82
2.918467192863967,1.2898907661437988,0.5726744186046512,0.7635658914728682,0.40072594927406135,0.605901838831801,0.605901838831801,0.5087209302325582,0.2703488372093023,0.10465116279069768,0.4822350918853404,83
2.822892133864188,1.4580007791519165,0.5406976744186046,0.7209302325581395,0.3821232247054785,0.5912655489453759,0.5912655489453759,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.4082644221387543,84
2.8683134338170753,1.3729124069213867,0.5843023255813954,0.7790697674418606,0.3546322710248661,0.5951865873445106,0.5951865873445106,0.5348837209302325,0.2703488372093023,0.08139534883720931,0.43074077076923617,85
2.8326949667116783,1.5054419040679932,0.5755813953488372,0.7674418604651163,0.3772702681450857,0.5971471065440779,0.5971471065440779,0.5319767441860465,0.2703488372093023,0.03488372093023256,0.3849494037832543,86
2.9739552754394194,1.1772356033325195,0.5726744186046512,0.7635658914728682,0.32951382139353985,0.5875811249323959,0.5875811249323959,0.5436046511627907,0.2703488372093023,0.06976744186046512,0.37320802763300237,87
2.943145514468472,1.2024394273757935,0.5930232558139535,0.790697674418605,0.32839016530408804,0.6025216333153056,0.6025216333153056,0.5406976744186046,0.2703488372093023,0.03488372093023256,0.35157034872753845,88
2.9386792797233667,1.203582525253296,0.5872093023255814,0.7829457364341088,0.3428873051573542,0.5901162790697676,0.5901162790697676,0.5290697674418605,0.2703488372093023,0.046511627906976744,0.32808759642703494,89
2.8896893579490777,1.2934825420379639,0.5726744186046512,0.7635658914728682,0.361774821546801,0.5942401297998919,0.5942401297998919,0.5290697674418605,0.2703488372093023,0.08139534883720931,0.4111158992038154,90
2.9152106928261885,1.3161453008651733,0.5726744186046512,0.7635658914728682,0.3393517765059173,0.5973499188750675,0.5973499188750675,0.502906976744186,0.2703488372093023,0.08139534883720931,0.446172293709567,91
2.8294928190209543,1.5647573471069336,0.5755813953488372,0.7674418604651163,0.39919514402627754,0.596369659275284,0.596369659275284,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.4642875597699556,92
2.8154410818518887,1.5537562370300293,0.5726744186046512,0.7635658914728682,0.38846297251645745,0.5801784748512709,0.5801784748512709,0.5203488372093024,0.2703488372093023,0.09302325581395349,0.46143608270489433,93
2.8985902136508392,1.3116445541381836,0.5930232558139535,0.7906976744186046,0.3775863973020579,0.5946457544618712,0.5946457544618712,0.5116279069767442,0.2703488372093023,0.011627906976744186,0.391323293693391,94
2.917346265248505,1.229198694229126,0.5697674418604651,0.7596899224806201,0.40371551539139006,0.5894064359113035,0.5894064359113035,0.5436046511627907,0.2703488372093023,0.08139534883720931,0.38125925699317514,95
2.8704246454604667,1.3533858060836792,0.5784883720930233,0.7713178294573646,0.38027975472983994,0.5964710654407789,0.5964710654407789,0.5290697674418605,0.2703488372093023,0.046511627906976744,0.4002131927785817,96
